SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS
18485.0,19.0,11.0,0.0,33.0,3.0,1.0,0.0,640.0,0.0,80808.0,81515.0,67.0,0.0,0.0
18481.0,15.0,11.0,0.0,25.0,3.0,0.0,1.0,640.0,0.0,80824.0,81519.0,55.0,0.0,0.0
18475.0,15.0,12.0,0.0,19.0,2.0,0.0,0.0,640.0,1.0,80836.0,81525.0,49.0,0.0,0.0
18473.0,11.0,10.0,1.0,16.0,1.0,0.0,0.0,640.0,0.0,80848.0,81527.0,39.0,0.0,0.0
18469.0,10.0,8.0,1.0,17.0,0.0,1.0,0.0,640.0,0.0,80854.0,81531.0,37.0,0.0,0.0
18466.0,7.0,9.0,1.0,11.0,0.0,0.0,0.0,640.0,0.0,80866.0,81534.0,28.0,0.0,0.0
18465.0,7.0,6.0,0.0,12.0,1.0,0.0,0.0,640.0,0.0,80869.0,81535.0,26.0,0.0,0.0
18463.0,6.0,4.0,1.0,9.0,1.0,0.0,0.0,640.0,0.0,80876.0,81537.0,21.0,0.0,0.0
18463.0,5.0,3.0,1.0,9.0,1.0,0.0,0.0,640.0,0.0,80878.0,81537.0,19.0,0.0,0.0
18462.0,3.0,2.0,1.0,7.0,1.0,0.0,0.0,640.0,0.0,80884.0,81538.0,14.0,0.0,0.0
18461.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,640.0,0.0,80886.0,81539.0,13.0,0.0,0.0
18460.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,640.0,0.0,80891.0,81540.0,9.0,0.0,0.0
18459.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,640.0,0.0,80892.0,81541.0,9.0,0.0,0.0
18459.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,640.0,0.0,80893.0,81541.0,8.0,0.0,0.0
18458.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,640.0,0.0,80894.0,81542.0,8.0,0.0,0.0
18458.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,641.0,0.0,80895.0,81542.0,6.0,0.0,0.0
18458.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,641.0,0.0,80895.0,81542.0,6.0,0.0,0.0
18456.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,641.0,0.0,80897.0,81544.0,6.0,0.0,0.0
18456.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,641.0,0.0,80897.0,81544.0,6.0,0.0,0.0
18455.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,641.0,0.0,80899.0,81545.0,5.0,0.0,0.0
18454.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,641.0,0.0,80899.0,81546.0,6.0,0.0,0.0
18454.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,641.0,0.0,80900.0,81546.0,5.0,0.0,0.0
18454.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,641.0,0.0,80901.0,81546.0,4.0,0.0,0.0
18454.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,641.0,0.0,80903.0,81546.0,2.0,0.0,0.0
18453.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,641.0,0.0,80903.0,81547.0,3.0,0.0,0.0
18452.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,641.0,0.0,80903.0,81548.0,4.0,0.0,0.0
18452.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80904.0,81548.0,3.0,0.0,0.0
18452.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80904.0,81548.0,3.0,0.0,0.0
18452.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,641.0,0.0,80904.0,81548.0,3.0,0.0,0.0
18452.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80905.0,81548.0,2.0,0.0,0.0
18451.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80905.0,81549.0,3.0,0.0,0.0
18450.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80905.0,81550.0,4.0,0.0,0.0
18450.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80906.0,81550.0,3.0,0.0,0.0
18450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80907.0,81550.0,2.0,0.0,0.0
18450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80907.0,81550.0,2.0,0.0,0.0
18449.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80907.0,81551.0,3.0,0.0,0.0
18449.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80908.0,81551.0,2.0,0.0,0.0
18449.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80908.0,81551.0,2.0,0.0,0.0
18448.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80909.0,81552.0,2.0,0.0,0.0
18448.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80909.0,81552.0,2.0,0.0,0.0
18448.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80910.0,81552.0,1.0,0.0,0.0
18448.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80910.0,81552.0,1.0,0.0,0.0
18448.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80910.0,81552.0,1.0,0.0,0.0
18448.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80910.0,81552.0,1.0,0.0,0.0
18447.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80910.0,81553.0,2.0,0.0,0.0
18447.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80911.0,81553.0,1.0,0.0,0.0
18447.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80911.0,81553.0,1.0,0.0,0.0
18447.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80911.0,81553.0,1.0,0.0,0.0
18447.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80911.0,81553.0,1.0,0.0,0.0
18447.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80911.0,81553.0,1.0,0.0,0.0
18446.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,641.0,0.0,80911.0,81554.0,2.0,0.0,0.0
18446.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80912.0,81554.0,1.0,0.0,0.0
18446.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80912.0,81554.0,1.0,0.0,0.0
18446.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80912.0,81554.0,1.0,0.0,0.0
18446.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80912.0,81554.0,1.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
18446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,80913.0,81554.0,0.0,0.0,0.0
