SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS
18520.0,32.0,29.0,1.0,38.0,4.0,0.0,0.0,681.0,0.0,80695.0,81480.0,104.0,0.0,0.0
18513.0,23.0,24.0,2.0,34.0,3.0,1.0,0.0,681.0,0.0,80719.0,81487.0,87.0,0.0,0.0
18511.0,18.0,16.0,1.0,32.0,4.0,1.0,0.0,681.0,0.0,80736.0,81489.0,72.0,0.0,0.0
18508.0,14.0,12.0,1.0,26.0,3.0,2.0,0.0,681.0,0.0,80753.0,81492.0,58.0,0.0,0.0
18508.0,9.0,11.0,0.0,23.0,2.0,2.0,0.0,682.0,0.0,80763.0,81492.0,47.0,0.0,0.0
18507.0,10.0,8.0,0.0,16.0,1.0,2.0,0.0,682.0,0.0,80774.0,81493.0,37.0,0.0,0.0
18504.0,5.0,7.0,0.0,15.0,0.0,1.0,0.0,683.0,0.0,80785.0,81496.0,28.0,0.0,0.0
18502.0,5.0,5.0,0.0,12.0,0.0,0.0,1.0,683.0,0.0,80792.0,81498.0,23.0,0.0,0.0
18500.0,5.0,3.0,0.0,9.0,0.0,0.0,0.0,684.0,0.0,80799.0,81500.0,17.0,0.0,0.0
18500.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0,684.0,0.0,80800.0,81500.0,16.0,0.0,0.0
18500.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,684.0,0.0,80803.0,81500.0,13.0,0.0,0.0
18497.0,7.0,1.0,0.0,5.0,0.0,0.0,0.0,684.0,0.0,80806.0,81503.0,13.0,0.0,0.0
18497.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,684.0,0.0,80809.0,81503.0,10.0,0.0,0.0
18497.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,684.0,0.0,80812.0,81503.0,7.0,0.0,0.0
18497.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,684.0,0.0,80813.0,81503.0,6.0,0.0,0.0
18497.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,684.0,0.0,80815.0,81503.0,4.0,0.0,0.0
18497.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,684.0,0.0,80816.0,81503.0,3.0,0.0,0.0
18497.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,684.0,0.0,80817.0,81503.0,2.0,0.0,0.0
18497.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,684.0,0.0,80817.0,81503.0,2.0,0.0,0.0
18496.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80819.0,81504.0,1.0,0.0,0.0
18496.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80819.0,81504.0,1.0,0.0,0.0
18496.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80819.0,81504.0,1.0,0.0,0.0
18496.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80819.0,81504.0,1.0,0.0,0.0
18496.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80819.0,81504.0,1.0,0.0,0.0
18496.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80819.0,81504.0,1.0,0.0,0.0
18496.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80819.0,81504.0,1.0,0.0,0.0
18496.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,684.0,0.0,80819.0,81504.0,1.0,0.0,0.0
18495.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,684.0,0.0,80819.0,81505.0,2.0,0.0,0.0
18495.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,684.0,0.0,80819.0,81505.0,2.0,0.0,0.0
18495.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,684.0,0.0,80819.0,81505.0,2.0,0.0,0.0
18495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80820.0,81505.0,1.0,0.0,0.0
18495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80820.0,81505.0,1.0,0.0,0.0
18494.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80821.0,81506.0,1.0,0.0,0.0
18494.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80821.0,81506.0,1.0,0.0,0.0
18494.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80821.0,81506.0,1.0,0.0,0.0
18493.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80821.0,81507.0,2.0,0.0,0.0
18493.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80822.0,81507.0,1.0,0.0,0.0
18493.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80822.0,81507.0,1.0,0.0,0.0
18493.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,684.0,0.0,80822.0,81507.0,1.0,0.0,0.0
18493.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,684.0,0.0,80822.0,81507.0,1.0,0.0,0.0
18493.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,684.0,0.0,80822.0,81507.0,1.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
18493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,80823.0,81507.0,0.0,0.0,0.0
