SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS
18524.0,32.0,18.0,5.0,43.0,6.0,0.0,0.0,637.0,0.0,80735.0,81476.0,104.0,0.0,0.0
18517.0,28.0,16.0,5.0,35.0,5.0,2.0,0.0,637.0,0.0,80755.0,81483.0,91.0,0.0,0.0
18514.0,24.0,17.0,4.0,24.0,3.0,1.0,0.0,637.0,0.0,80776.0,81486.0,73.0,0.0,0.0
18511.0,18.0,14.0,4.0,18.0,4.0,1.0,0.0,637.0,0.0,80793.0,81489.0,59.0,0.0,0.0
18508.0,11.0,12.0,3.0,16.0,4.0,1.0,1.0,637.0,0.0,80807.0,81492.0,48.0,0.0,0.0
18504.0,13.0,9.0,2.0,18.0,5.0,0.0,0.0,638.0,0.0,80811.0,81496.0,47.0,0.0,0.0
18499.0,13.0,8.0,1.0,12.0,5.0,0.0,0.0,638.0,0.0,80824.0,81501.0,39.0,0.0,0.0
18499.0,12.0,4.0,0.0,12.0,5.0,1.0,0.0,638.0,0.0,80829.0,81501.0,34.0,0.0,0.0
18497.0,12.0,3.0,0.0,11.0,3.0,0.0,0.0,638.0,0.0,80836.0,81503.0,29.0,0.0,0.0
18495.0,12.0,5.0,0.0,7.0,2.0,0.0,0.0,638.0,0.0,80841.0,81505.0,26.0,0.0,0.0
18495.0,7.0,5.0,0.0,5.0,1.0,1.0,0.0,638.0,0.0,80848.0,81505.0,19.0,0.0,0.0
18495.0,6.0,5.0,0.0,3.0,0.0,1.0,0.0,638.0,0.0,80852.0,81505.0,15.0,0.0,0.0
18494.0,6.0,3.0,0.0,2.0,0.0,1.0,0.0,638.0,0.0,80856.0,81506.0,12.0,0.0,0.0
18493.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,639.0,0.0,80858.0,81507.0,10.0,0.0,0.0
18493.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,639.0,0.0,80859.0,81507.0,9.0,0.0,0.0
18492.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,639.0,0.0,80860.0,81508.0,9.0,0.0,0.0
18492.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,639.0,0.0,80863.0,81508.0,6.0,0.0,0.0
18492.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,639.0,0.0,80865.0,81508.0,4.0,0.0,0.0
18491.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,639.0,0.0,80866.0,81509.0,4.0,0.0,0.0
18491.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,639.0,0.0,80867.0,81509.0,3.0,0.0,0.0
18490.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,639.0,0.0,80868.0,81510.0,3.0,0.0,0.0
18490.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,639.0,0.0,80869.0,81510.0,2.0,0.0,0.0
18490.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,639.0,0.0,80869.0,81510.0,2.0,0.0,0.0
18490.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,639.0,0.0,80869.0,81510.0,2.0,0.0,0.0
18490.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,639.0,0.0,80869.0,81510.0,2.0,0.0,0.0
18489.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,639.0,0.0,80870.0,81511.0,2.0,0.0,0.0
18489.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80871.0,81511.0,1.0,0.0,0.0
18489.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80871.0,81511.0,1.0,0.0,0.0
18489.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,639.0,0.0,80871.0,81511.0,1.0,0.0,0.0
18489.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,639.0,0.0,80871.0,81511.0,1.0,0.0,0.0
18489.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,639.0,0.0,80871.0,81511.0,1.0,0.0,0.0
18489.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,639.0,0.0,80871.0,81511.0,1.0,0.0,0.0
18489.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,639.0,0.0,80871.0,81511.0,1.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
18489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,80872.0,81511.0,0.0,0.0,0.0
