SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS
18697.0,19.0,10.0,3.0,34.0,3.0,0.0,0.0,696.0,0.0,80538.0,81303.0,69.0,0.0,0.0
18696.0,13.0,7.0,3.0,22.0,2.0,0.0,0.0,696.0,0.0,80561.0,81304.0,47.0,0.0,0.0
18692.0,13.0,5.0,2.0,20.0,3.0,0.0,0.0,696.0,0.0,80569.0,81308.0,43.0,0.0,0.0
18689.0,11.0,6.0,2.0,15.0,2.0,0.0,0.0,696.0,0.0,80579.0,81311.0,36.0,0.0,0.0
18687.0,9.0,7.0,2.0,10.0,1.0,1.0,0.0,696.0,0.0,80587.0,81313.0,30.0,0.0,0.0
18683.0,8.0,6.0,3.0,6.0,1.0,0.0,0.0,696.0,0.0,80597.0,81317.0,24.0,0.0,0.0
18683.0,7.0,3.0,1.0,8.0,2.0,0.0,0.0,696.0,0.0,80600.0,81317.0,21.0,0.0,0.0
18681.0,6.0,2.0,1.0,7.0,2.0,0.0,0.0,696.0,0.0,80605.0,81319.0,18.0,0.0,0.0
18680.0,7.0,2.0,1.0,5.0,1.0,0.0,0.0,696.0,0.0,80608.0,81320.0,16.0,0.0,0.0
18679.0,6.0,3.0,0.0,5.0,2.0,0.0,0.0,696.0,0.0,80609.0,81321.0,16.0,0.0,0.0
18677.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,696.0,0.0,80614.0,81323.0,13.0,0.0,0.0
18675.0,5.0,4.0,2.0,1.0,2.0,0.0,0.0,696.0,0.0,80615.0,81325.0,14.0,0.0,0.0
18675.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,696.0,0.0,80616.0,81325.0,13.0,0.0,0.0
18675.0,3.0,1.0,2.0,4.0,1.0,0.0,0.0,696.0,0.0,80618.0,81325.0,11.0,0.0,0.0
18675.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,696.0,0.0,80622.0,81325.0,7.0,0.0,0.0
18675.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,696.0,0.0,80624.0,81325.0,5.0,0.0,0.0
18673.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,696.0,0.0,80624.0,81327.0,7.0,0.0,0.0
18672.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,696.0,0.0,80626.0,81328.0,6.0,0.0,0.0
18672.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,696.0,0.0,80626.0,81328.0,6.0,0.0,0.0
18672.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,696.0,0.0,80627.0,81328.0,5.0,0.0,0.0
18672.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,696.0,0.0,80628.0,81328.0,4.0,0.0,0.0
18672.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,696.0,0.0,80629.0,81328.0,3.0,0.0,0.0
18672.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,696.0,0.0,80630.0,81328.0,2.0,0.0,0.0
18672.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,696.0,0.0,80631.0,81328.0,1.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
18672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,80632.0,81328.0,0.0,0.0,0.0
