SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS
29755.0,20.0,26.0,1.0,32.0,3.0,0.0,0.0,227.0,0.0,69936.0,70245.0,82.0,0.0,0.0
29749.0,14.0,24.0,1.0,32.0,1.0,1.0,0.0,227.0,0.0,69951.0,70251.0,73.0,0.0,0.0
29748.0,11.0,16.0,1.0,33.0,0.0,0.0,0.0,227.0,0.0,69964.0,70252.0,61.0,0.0,0.0
29747.0,10.0,11.0,1.0,24.0,0.0,0.0,0.0,227.0,0.0,69980.0,70253.0,46.0,0.0,0.0
29746.0,8.0,9.0,1.0,20.0,0.0,0.0,0.0,227.0,0.0,69989.0,70254.0,38.0,0.0,0.0
29744.0,6.0,7.0,0.0,21.0,1.0,0.0,0.0,227.0,0.0,69994.0,70256.0,35.0,0.0,0.0
29744.0,4.0,6.0,0.0,15.0,1.0,0.0,0.0,227.0,0.0,70003.0,70256.0,26.0,0.0,0.0
29743.0,3.0,4.0,0.0,11.0,1.0,0.0,0.0,227.0,0.0,70011.0,70257.0,19.0,0.0,0.0
29741.0,3.0,3.0,0.0,10.0,1.0,0.0,0.0,227.0,0.0,70015.0,70259.0,17.0,0.0,0.0
29741.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,227.0,0.0,70022.0,70259.0,10.0,0.0,0.0
29741.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,227.0,0.0,70025.0,70259.0,7.0,0.0,0.0
29740.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,227.0,0.0,70026.0,70260.0,7.0,0.0,0.0
29740.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,227.0,0.0,70026.0,70260.0,7.0,0.0,0.0
29740.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,227.0,0.0,70028.0,70260.0,5.0,0.0,0.0
29739.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,227.0,0.0,70031.0,70261.0,3.0,0.0,0.0
29739.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70032.0,70261.0,2.0,0.0,0.0
29739.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70032.0,70261.0,2.0,0.0,0.0
29739.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,227.0,0.0,70032.0,70261.0,2.0,0.0,0.0
29739.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,227.0,0.0,70033.0,70261.0,1.0,0.0,0.0
29739.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,227.0,0.0,70033.0,70261.0,1.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,70034.0,70261.0,0.0,0.0,0.0
