SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS
30593.0,35.0,20.0,3.0,40.0,2.0,0.0,0.0,179.0,0.0,69128.0,69407.0,100.0,0.0,0.0
30589.0,31.0,19.0,2.0,27.0,3.0,0.0,0.0,179.0,0.0,69150.0,69411.0,82.0,0.0,0.0
30586.0,28.0,11.0,1.0,25.0,3.0,1.0,0.0,179.0,0.0,69166.0,69414.0,69.0,0.0,0.0
30581.0,23.0,10.0,0.0,19.0,3.0,0.0,0.0,179.0,0.0,69185.0,69419.0,55.0,0.0,0.0
30579.0,21.0,6.0,0.0,21.0,2.0,0.0,0.0,179.0,0.0,69192.0,69421.0,50.0,0.0,0.0
30576.0,20.0,5.0,0.0,21.0,1.0,0.0,0.0,179.0,0.0,69198.0,69424.0,47.0,0.0,0.0
30572.0,21.0,3.0,0.0,14.0,1.0,0.0,0.0,179.0,0.0,69210.0,69428.0,39.0,0.0,0.0
30571.0,14.0,3.0,0.0,9.0,0.0,0.0,0.0,179.0,0.0,69224.0,69429.0,26.0,0.0,0.0
30571.0,10.0,3.0,0.0,6.0,0.0,0.0,0.0,179.0,0.0,69231.0,69429.0,19.0,0.0,0.0
30569.0,9.0,3.0,0.0,6.0,0.0,0.0,0.0,179.0,0.0,69234.0,69431.0,18.0,0.0,0.0
30567.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,179.0,0.0,69241.0,69433.0,13.0,0.0,0.0
30567.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,179.0,0.0,69243.0,69433.0,11.0,0.0,0.0
30567.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,179.0,0.0,69245.0,69433.0,9.0,0.0,0.0
30567.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,179.0,0.0,69247.0,69433.0,7.0,0.0,0.0
30567.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,179.0,0.0,69249.0,69433.0,5.0,0.0,0.0
30567.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,179.0,0.0,69251.0,69433.0,3.0,0.0,0.0
30567.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,179.0,0.0,69251.0,69433.0,3.0,0.0,0.0
30567.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,179.0,0.0,69253.0,69433.0,1.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69254.0,69433.0,0.0,0.0,0.0
